ID,DemAffl,Dem Age,DemCluster,DemClusterGroup,DemGender,DemReg,DemTVReg,PromClass,PromSpend,PromTime,TargetBuy,Target Amt
0008885079,6,47,52,F,F,South East,London,Silver,0.02,5,0,0
0008886091,6,46,22,C,M,South East,London,Silver,1100,8,0,0
0008889104,13,44,25,C,M,South East,London,Tin,0.01,5,1,1
0008895570,5,,,,F,North,N West,Silver,100.01,8,0,0
0008902380,2,44,52,F,M,South East,London,Silver,2919.55,5,0,0
0008904685,4,53,11,B,F,North,N West,Silver,5000,1,0,0
0008905037,7,37,19,C,F,Midlands,Midlands,Tin,0.01,5,1,1
0008917590,10,60,02,A,M,North,Yorkshire,Gold,6000,8,0,0
0008921598,,32,53,F,F,South East,London,Tin,0.01,5,1,1
0008925216,3,74,16,C,F,Midlands,Wales & West,Silver,1000,5,0,0
0008926867,8,47,05,B,F,Midlands,Midlands,Gold,10000,11,0,0
0008930279,3,62,52,F,F,Midlands,East,Tin,0.01,4,0,0
0008934215,,38,19,C,M,Midlands,Wales & West,Tin,0.01,8,1,1
0008935815,7,43,27,D,F,South East,London,Tin,0.01,8,1,1
0008936919,12,72,,,F,South East,London,Gold,6000,5,0,0
0008937109,7,50,28,D,M,South East,S & S East,Silver,600.01,11,0,0
0008938598,5,55,04,A,F,South East,London,Silver,5000,3,0,0
0008939039,18,35,29,D,F,Midlands,East,Silver,500,1,1,1
0008944792,9,73,16,C,M,Midlands,East,Gold,15000,,0,0
0008963398,8,74,09,B,F,South East,London,Silver,50,10,0,0
0008965498,12,67,27,D,F,South East,London,Silver,4000,5,0,0
0008967199,13,79,42,E,F,South East,London,Gold,7031.91,32,0,0
0008976783,6,65,15,B,F,North,N West,Gold,5684.5,2,0,0
0008977968,18,54,37,E,F,North,N West,Gold,6053.35,10,1,2
0008985251,9,75,35,D,F,South East,London,Gold,9000,2,0,0
0008986320,10,49,23,C,U,North,N East,Tin,0.01,5,0,0
0008989168,8,31,35,D,F,North,N West,Silver,3000,3,1,1
0008990697,13,57,27,D,F,Scottish,C Scotland,Gold,6000,4,0,0
0008991154,7,56,53,F,F,North,N East,Silver,3000,3,0,0
0008995796,11,75,28,D,F,Midlands,Midlands,Gold,12158.67,7,0,0
0009008497,11,33,53,F,F,Midlands,Wales & West,Tin,0.01,8,1,2
0009010807,5,49,52,F,F,Midlands,Midlands,Tin,0.01,9,0,0
0009012079,5,76,03,A,F,Midlands,East,Gold,18000,6,0,0
0009013113,12,68,22,C,U,Scottish,N Scot,Gold,6000,4,0,0
0009015345,2,51,28,D,F,Midlands,Midlands,Tin,0.01,5,1,1
0009015655,6,52,48,F,U,Midlands,East,Silver,840,5,0,0
0009021272,,64,35,D,M,Midlands,Midlands,Gold,12000,8,0,0
0009021876,9,38,51,F,F,Midlands,Midlands,Tin,0.01,5,0,0
0009026142,6,67,04,A,M,North,N West,Silver,4000,3,0,0
0009028536,9,38,49,F,M,South West,S West,Tin,0.01,5,0,0
0009035036,10,69,23,C,M,South West,S West,Tin,0.01,5,1,1
0009038159,8,,27,D,M,South West,S West,Platinum,27909.25,12,0,0
0009044345,10,36,52,F,M,Midlands,Midlands,Tin,0.01,5,0,0
0009047948,9,36,28,D,F,Midlands,Wales & West,Tin,0.01,7,1,1
0009050515,5,43,22,C,M,South East,London,Gold,6000,5,0,0
0009055096,12,,35,D,F,North,N West,Gold,6000,5,0,0
0009059784,8,48,10,B,M,South East,London,Silver,1000,4,0,0
0009060510,7,64,28,D,U,Midlands,Midlands,Gold,10300,4,0,0
0009063277,5,42,53,F,F,South East,S & S East,Silver,600,10,0,0
0009068325,7,56,47,F,M,Midlands,Wales & West,Silver,880,5,0,0
0009072233,7,,35,D,F,South East,London,Tin,0.01,6,1,1
0009072381,7,,30,D,,Midlands,Midlands,Tin,0.01,7,0,0
0009074945,,33,12,B,F,Midlands,Wales & West,Tin,0.01,7,0,0
0009079459,15,46,24,C,F,North,N West,Silver,50.01,8,1,2
0009085890,10,44,34,D,F,Midlands,East,Gold,10000,1,1,1
0009096418,10,65,41,E,F,South East,S & S East,Silver,1000,5,0,0
0009100067,7,31,38,E,F,South East,London,Tin,0.01,4,1,1
0009103813,9,37,48,F,F,South East,London,Gold,18150.01,8,1,1
0009105891,16,56,52,F,F,South East,London,Silver,1260,9,1,1
0009113223,3,50,19,C,F,Midlands,Midlands,Tin,0.01,4,0,0
0009117733,,,,,U,South East,S & S East,Gold,18633.51,3,0,0
0009119167,10,65,10,B,M,North,Yorkshire,Silver,100,11,0,0
0009125442,7,67,28,D,F,North,N West,Gold,12000,11,0,0
0009133232,9,48,20,C,F,South East,London,Tin,0.01,8,1,1
0009136363,12,46,49,F,F,Midlands,Midlands,Silver,1000,9,1,1
0009137556,,51,18,C,,Midlands,Midlands,Silver,4000,1,0,0
0009145419,15,41,37,E,F,North,N West,Gold,6107.64,6,1,1
0009148671,7,56,35,D,F,North,Yorkshire,Gold,6000,4,0,0
0009149651,6,57,52,F,F,Midlands,Wales & West,Gold,6000,5,0,0
0009159479,,29,35,D,,North,N West,Gold,6000,2,0,0
0009163050,6,59,09,B,M,South East,London,Gold,6000,2,0,0
0009164731,6,59,19,C,F,Midlands,Midlands,Gold,6000,35,0,0
0009170677,10,62,32,D,F,North,N West,Tin,0.01,5,0,0
0009175636,9,65,05,B,F,Midlands,Midlands,Gold,12000,18,0,0
0009176543,6,37,08,B,F,South East,S & S East,Silver,1000,9,0,0
0009178155,5,45,16,C,F,South East,London,Silver,500,9,0,0
0009178228,3,,04,A,F,South East,London,Platinum,21008.63,8,0,0
0009181695,9,74,46,F,F,South East,S & S East,Gold,11884.25,8,0,0
0009186360,13,48,11,B,M,South West,S West,Gold,6000,5,0,0
0009188681,10,33,35,D,F,North,N West,Silver,1680,4,1,1
0009196471,10,,02,A,F,North,N West,Gold,16000,4,0,0
0009197710,6,54,37,E,U,North,Yorkshire,Silver,380,8,0,0
0009211098,7,,,,F,South East,London,Silver,0.02,8,0,0
0009215417,10,45,20,C,M,Midlands,Midlands,Gold,6053.35,5,0,0
0009218416,9,68,51,F,U,South East,London,Gold,12000,2,0,0
0009225099,12,48,33,D,F,Midlands,Midlands,Tin,0.01,4,1,1
0009231579,6,65,,,F,North,N West,Tin,0.01,5,0,0
0009236708,12,63,22,C,F,Midlands,Wales & West,Silver,3500,24,0,0
0009239170,14,50,41,E,F,Midlands,Wales & West,Tin,0.01,8,0,0
0009239251,4,45,22,C,F,North,Yorkshire,Silver,3000,3,0,0
0009244123,16,69,01,A,F,Midlands,Midlands,Silver,3000,5,1,1
0009247580,6,52,26,C,F,South East,London,Silver,600.01,8,1,1
0009260277,6,52,28,D,F,Midlands,Midlands,Silver,1.54,15,0,0
0009262156,,32,51,F,F,South East,London,Tin,0.01,4,1,2
0009264000,5,64,31,D,M,South East,S & S East,Gold,9000,2,0,0
0009267948,6,40,34,D,,Midlands,East,Tin,0.01,5,1,1
0009284028,13,,08,B,F,South East,London,Gold,6000,1,0,0
0009289240,8,76,52,F,M,Midlands,Midlands,Platinum,20501.63,3,0,0
0009290494,9,76,04,A,M,South East,London,Gold,6500,11,0,0
0009307680,10,43,18,C,F,Midlands,Midlands,Tin,0.01,8,0,0
0009311106,5,57,32,D,F,North,Yorkshire,Tin,0.01,7,0,0
0009311467,4,,28,D,F,North,Yorkshire,Platinum,22761.91,23,0,0
0009329188,11,35,22,C,U,Midlands,Wales & West,Silver,0.02,8,0,0
0009338535,8,30,24,C,,Midlands,Midlands,Silver,5000,3,1,1
0009342508,9,72,15,B,F,South West,S West,Gold,6000,4,0,0
0009342524,13,54,16,C,F,Midlands,East,Gold,12106.7,6,1,1
0009344462,11,59,,,U,,,Gold,12000,9,0,0
0009356584,7,47,19,C,F,Midlands,Midlands,Gold,10000,1,0,0
0009363068,15,66,06,B,F,South West,S West,Gold,6000,6,0,0
0009365117,11,68,28,D,F,North,N West,Silver,500,9,0,0
0009365788,6,71,08,B,M,Scottish,C Scotland,Gold,9000,27,0,0
0009367578,3,50,24,C,,Midlands,Wales & West,Silver,2000.01,8,0,0
0009368078,11,38,25,C,M,Midlands,Midlands,Tin,0.01,5,1,1
0009368620,13,54,38,E,F,Midlands,Midlands,Gold,6000,3,1,1
0009371893,10,54,12,B,M,Midlands,Midlands,Silver,3000,5,0,0
0009373322,9,33,,,F,Midlands,Ulster,Gold,6315,4,0,0
0009376909,8,70,34,D,,North,N West,Silver,2420,5,0,0
0009378073,8,,52,F,F,Scottish,C Scotland,Silver,4884.25,11,1,1
0009387285,6,47,44,E,U,Midlands,East,Silver,3000,4,0,0
0009389385,11,35,17,C,F,North,Yorkshire,Tin,0.01,5,1,1
0009396063,8,44,16,C,U,Midlands,Midlands,Silver,600,6,0,0
0009396810,8,62,04,A,U,North,N West,Gold,6000,3,0,0
0009398589,,45,18,C,F,North,Yorkshire,Silver,3000,1,0,0
0009407774,,50,48,F,,South East,London,Silver,3000.01,8,0,0
0009409564,10,34,21,C,M,South East,London,Tin,0.01,5,0,0
0009411305,7,41,29,D,F,South East,London,Silver,500,12,0,0
0009416633,9,35,37,E,F,South East,London,Tin,0.01,5,1,1
0009418733,10,49,40,E,,South East,S & S East,Tin,0.01,8,0,0
0009419152,7,54,27,D,F,Midlands,Midlands,Tin,0.01,4,1,1
0009425861,10,52,12,B,F,Midlands,Midlands,Gold,16852.32,7,0,0
0009446605,8,34,52,F,F,Midlands,Midlands,Tin,0.01,8,1,1
0009448144,7,31,14,B,F,Midlands,East,Silver,780,1,1,1
0009449663,,45,03,A,M,South East,London,Tin,0.01,6,0,0
0009451072,17,36,40,E,M,South East,London,Tin,0.01,8,1,1
0009456880,7,53,38,E,,Midlands,Midlands,Tin,0.01,5,0,0
0009468099,9,64,12,B,U,North,N West,Tin,0.01,5,0,0
0009469109,11,,22,C,F,South East,London,Gold,12053.35,7,0,0
0009472126,11,64,04,A,F,South East,London,Gold,6053.35,6,0,0
0009479023,4,73,12,B,F,Midlands,Midlands,Gold,20000,4,0,0
0009479414,8,56,25,C,M,Scottish,C Scotland,Gold,6053.36,5,0,0
0009480110,18,33,20,C,M,South East,London,Tin,0.01,7,1,2
0009480684,7,76,18,C,F,North,N West,Gold,9500,11,1,1
0009480773,6,,51,F,F,Midlands,Wales & West,Gold,6000,5,0,0
0009482695,9,67,19,C,M,South East,London,Gold,6000,5,1,1
0009483179,5,57,12,B,F,South East,London,Gold,6000,2,0,0
0009484396,10,30,44,E,F,North,Yorkshire,Tin,0.01,5,1,1
0009486151,8,62,04,A,F,North,N West,Gold,6000,2,0,0
0009486305,5,55,32,D,M,North,Yorkshire,Gold,6000,3,0,0
0009487123,11,41,45,E,F,North,Yorkshire,Silver,1000,1,0,0
0009487409,8,,20,C,F,South East,London,Tin,0.01,18,1,1
0009488251,8,,12,B,M,North,N West,Gold,9500.01,7,0,0
0009490264,10,63,50,F,F,North,Yorkshire,Gold,12053.35,6,0,0
0009491031,7,60,47,F,,,,Tin,0.01,4,0,0
0009493093,7,50,17,C,M,South East,London,Gold,6053.35,6,0,0
0009493271,11,78,51,F,F,Midlands,Wales & West,Silver,700,21,0,0
0009494952,4,76,16,C,F,Scottish,C Scotland,Silver,1000,5,0,0
0009496505,8,34,41,E,F,South East,S & S East,Tin,0.01,5,0,0
0009496947,7,50,10,B,,Midlands,Midlands,Tin,0.01,4,0,0
0009497242,6,79,08,B,F,Midlands,Wales & West,Gold,6000,5,0,0
0009497307,5,53,17,C,F,North,Yorkshire,Tin,0.01,5,0,0
0009497862,8,47,38,E,M,Midlands,Midlands,Gold,20000,4,0,0
0009497935,6,48,12,B,F,North,N West,Tin,0.01,5,0,0
0009498230,6,50,05,B,M,Midlands,East,Gold,10000,3,0,0
0009498729,14,67,28,D,M,Midlands,East,Silver,2000,8,1,1
0009499253,10,49,49,F,U,Midlands,Midlands,Tin,0.01,9,0,0
0009499377,15,54,38,E,F,Midlands,Midlands,Gold,6000,1,1,2
0009499946,6,76,42,E,F,Midlands,Wales & West,Platinum,20483.56,13,0,0
0009500227,8,65,35,D,M,South East,London,Tin,0.01,12,0,0
0009500804,9,35,48,F,F,South East,London,Tin,0.01,5,0,0
0009500987,6,54,04,A,M,Scottish,C Scotland,Silver,3052.65,8,0,0
0009501290,4,47,51,F,,South East,London,Gold,9000,2,0,0
0009502785,9,45,26,C,M,South East,London,Tin,0.01,2,0,0
0009503285,12,56,32,D,F,South East,London,Gold,15266.22,3,0,0
0009503374,7,71,24,C,F,Midlands,Midlands,Silver,480,5,0,0
0009503684,3,44,49,F,U,Midlands,East,Tin,0.01,5,0,0
0009503862,,62,53,F,M,North,Yorkshire,Tin,0.01,4,0,0
0009504680,7,53,47,F,F,Midlands,Midlands,Silver,2085.88,9,0,0
0009505326,4,63,43,E,,Midlands,Wales & West,Silver,4000,16,0,0
0009505601,7,53,46,F,M,,,Gold,7300,8,0,0
0009507361,10,29,25,C,M,South East,London,Silver,300.01,7,0,0
0009508708,6,60,37,E,F,Midlands,East,Tin,0.01,5,1,1
0009509267,10,61,53,F,F,Midlands,Midlands,Gold,10000,5,1,1
0009509569,,29,34,D,M,North,N West,Tin,0.01,4,0,0
0009509674,9,51,14,B,F,Midlands,Wales & West,Gold,7000,5,0,0
0009510052,7,,44,E,F,North,N West,Tin,0.01,4,0,0
0009510303,,54,53,F,F,Midlands,Midlands,Silver,1200,11,0,0
0009511016,5,62,16,C,M,Midlands,East,Silver,3000,6,0,0
0009511210,10,70,27,D,F,Midlands,Wales & West,Tin,0.01,8,0,0
0009511849,9,40,08,B,F,North,Yorkshire,Silver,2400,1,0,0
0009512705,5,59,28,D,M,North,N West,Tin,0.01,5,0,0
0009513884,11,63,28,D,F,Midlands,Midlands,Gold,12000,2,0,0
0009514074,9,71,16,C,F,South East,S & S East,Silver,3000,11,0,0
0009515364,4,53,16,C,M,North,N West,Gold,6500,1,0,0
0009515445,12,74,49,F,M,North,Yorkshire,Platinum,20513.04,3,0,0
0009515615,6,40,50,F,M,,,Tin,0.01,8,0,0
0009516816,7,,25,C,F,South East,London,Tin,0.01,8,1,1
0009517081,11,59,04,A,,North,N West,Gold,8500,5,0,0
0009517731,12,58,14,B,M,South East,London,Gold,11000,30,0,0
0009517936,9,72,14,B,F,South East,London,Gold,18026.67,8,0,0
0009518258,8,34,39,E,F,Midlands,East,Tin,0.01,5,1,1
0009518304,10,38,25,C,F,North,N West,Tin,0.01,8,1,1
0009518401,14,60,15,B,M,South West,S West,Silver,1000,5,0,0
0009519149,8,29,31,D,F,South East,London,Silver,1738.87,12,1,1
0009519998,7,57,28,D,M,South East,London,Silver,4000,2,0,0
0009520562,5,58,52,F,,North,N East,Silver,2000,2,0,0
0009521089,14,55,49,F,,Midlands,East,Silver,3000,3,1,2
0009523081,8,61,25,C,M,Scottish,N Scot,Silver,424.55,5,0,0
0009523634,7,40,52,F,F,South East,London,Tin,0.01,7,1,1
0009523952,8,38,28,D,M,Midlands,Midlands,Tin,0.01,5,0,0
0009525041,8,70,35,D,F,Midlands,Midlands,Silver,3000,8,0,0
0009526463,3,27,03,A,F,South East,London,Silver,2000,1,0,0
0009527257,4,56,51,F,M,Midlands,Midlands,Silver,4558.79,9,0,0
0009528547,5,29,52,F,M,North,N West,Tin,0.01,,1,1
0009528628,13,50,52,F,,North,N West,Tin,0.01,5,0,0
0009529276,9,52,30,D,M,Midlands,East,Silver,1750,11,0,0
0009529438,10,,,,F,Midlands,Ulster,Silver,2000,13,0,0
0009529829,6,62,32,D,F,South East,London,Silver,0.02,5,0,0
0009530274,5,40,33,D,M,,,Tin,0.01,9,0,0
0009530770,4,48,50,F,F,Midlands,Wales & West,Silver,2000,9,0,0
0009530967,4,,,,U,Midlands,Ulster,Gold,7500,5,0,0
0009531041,9,45,14,B,M,Midlands,East,Tin,0.01,7,0,0
0009531408,10,37,55,U,F,South East,London,Tin,0.01,5,0,0
0009531483,14,54,22,C,F,North,N West,Silver,3000,3,1,1
0009531564,12,69,28,D,F,South East,London,Platinum,20388.79,3,0,0
0009532005,11,71,16,C,F,North,N East,Gold,5200,11,0,0
0009532196,8,61,12,B,M,South East,London,Gold,11000,1,0,0
0009532250,8,70,42,E,U,South East,S & S East,Silver,2000,2,0,0
0009535845,11,66,15,B,F,South East,S & S East,Gold,6000,1,1,1
0009536256,4,76,30,D,,South West,S West,Silver,1107.64,4,0,0
0009537856,7,62,48,F,M,Midlands,Midlands,Silver,2400,9,0,0
0009541810,9,,34,D,U,South East,London,Tin,0.01,7,0,0
0009543686,9,70,08,B,F,South East,London,Gold,6105.32,21,0,0
0009543937,8,68,01,A,F,South East,London,Tin,0.01,5,0,0
0009544119,12,36,10,B,M,North,N East,Silver,2000,1,1,1
0009546952,12,57,23,C,M,Scottish,C Scotland,Gold,6000.01,5,0,0
0009549978,,67,15,B,,Midlands,East,Tin,0.01,9,0,0
0009550380,5,69,32,D,F,South East,London,Platinum,44428.13,2,0,0
0009550461,10,60,12,B,F,Midlands,East,Platinum,30000,1,1,1
0009550682,6,,33,D,,Midlands,Midlands,Tin,0.01,4,0,0
0009550771,7,34,51,F,M,Midlands,East,Tin,0.01,4,1,1
0009554580,7,50,14,B,F,Scottish,C Scotland,Gold,13800,8,0,0
0009554823,8,77,04,A,F,South East,London,Silver,2000,9,0,0
0009555226,8,64,11,B,U,Scottish,N Scot,Silver,3000,5,0,0
0009556028,7,52,41,E,F,Midlands,Wales & West,Tin,0.01,5,0,0
0009557873,6,70,12,B,M,South East,London,Gold,7000,17,0,0
0009559205,10,50,38,E,,Midlands,Midlands,Tin,0.01,8,0,0
0009560149,9,51,32,D,F,North,N West,Silver,1800,5,0,0
0009560599,10,53,34,D,U,North,N West,Silver,1500,15,0,0
0009561188,12,69,35,D,F,North,N East,Gold,15000,4,0,0
0009562273,5,78,,,F,Scottish,N Scot,Silver,4000,2,0,0
0009564462,13,33,50,F,F,Midlands,Midlands,Gold,6000,1,1,1
0009565043,9,39,35,D,,South East,S & S East,Tin,0.01,5,0,0
0009566619,5,60,35,D,F,North,N West,Gold,6000,4,0,0
0009567240,14,,49,F,M,South East,S & S East,Platinum,20508.88,3,0,0
0009569804,12,55,20,C,F,South East,S & S East,Tin,0.01,8,0,0
0009570012,11,72,16,C,F,Midlands,East,Silver,2000,5,1,1
0009570578,9,49,47,F,F,Scottish,C Scotland,Silver,1000,7,1,1
0009571213,14,79,34,D,M,,,Silver,3000.01,5,0,0
0009571914,4,37,34,D,F,North,N West,Silver,4000,4,0,0
0009572287,6,42,04,A,F,South East,London,Silver,3000,3,0,0
0009572570,5,57,34,D,U,Midlands,East,Tin,0.01,8,0,0
0009572627,7,60,27,D,,South East,London,Silver,2000,5,0,0
0009572872,8,54,28,D,M,Midlands,Midlands,Gold,6000,9,0,0
0009573356,10,54,35,D,M,South East,London,Tin,0.01,5,0,0
0009574042,7,48,23,C,U,Midlands,East,Silver,5000,1,0,0
0009574980,5,55,09,B,M,South East,London,Silver,2200,5,0,0
0009576843,5,35,48,F,M,South East,London,Tin,0.01,8,0,0
0009577467,6,75,01,A,F,North,Yorkshire,Silver,3000,19,0,0
0009577637,5,45,10,B,U,North,N West,Tin,0.01,4,0,0
0009579133,7,63,10,B,M,Scottish,N Scot,Gold,12000,8,0,0
0009579532,17,51,32,D,F,South East,London,Tin,0.01,5,1,1
0009579702,11,57,01,A,,South East,London,Silver,2000,10,0,0
0009579818,6,53,53,F,F,Midlands,East,Tin,0.01,8,0,0
0009579877,2,45,28,D,F,South East,London,Tin,0.01,6,0,0
0009579958,8,40,40,E,M,South East,London,Tin,0.01,,0,0
0009580794,15,52,01,A,M,South East,London,Tin,0.01,9,0,0
0009581103,12,69,25,C,M,Midlands,Midlands,Silver,5000,2,1,1
0009582274,11,39,37,E,F,Midlands,Midlands,Tin,0.01,5,0,0
0009582428,8,,20,C,M,South East,London,Silver,0.02,5,0,0
0009584005,,35,10,B,F,Midlands,Midlands,Silver,1500,5,1,1
0009584420,12,41,04,A,F,South East,London,Silver,2200,4,1,1
0009585834,,39,35,D,F,Midlands,East,Tin,0.01,10,1,2
0009587519,6,,23,C,,North,N West,Gold,6000,2,0,0
0009588027,10,59,14,B,F,South East,S & S East,Silver,3000,8,1,2
0009588558,6,55,33,D,M,Midlands,Midlands,Gold,6000,5,0,0
0009590390,9,47,19,C,U,Midlands,Wales & West,Gold,10400,9,0,0
0009590846,5,,50,F,F,Midlands,East,Gold,17300,9,0,0
0009591141,13,66,42,E,M,Midlands,East,Gold,5500,6,0,0
0009591664,9,,40,E,F,South East,London,Gold,12000,8,0,0
0009592458,13,,44,E,F,North,Yorkshire,Tin,0.01,5,1,2
0009594817,13,46,47,F,F,Midlands,Midlands,Tin,0.01,5,0,0
0009595821,15,35,52,F,F,South East,London,Tin,0.01,8,1,1
0009596836,7,62,32,D,F,North,Yorkshire,Gold,10000,4,1,1
0009597247,19,,14,B,F,South East,London,Silver,1300,9,1,1
0009597328,7,36,42,E,F,South East,London,Silver,500,1,1,1
0009597727,12,61,10,B,U,North,N West,Silver,4872,8,0,0
0009598375,6,38,18,C,,North,N West,Tin,0.01,5,1,1
0009598952,7,77,10,B,U,South East,London,Silver,1250,7,0,0
0009599436,15,51,53,F,F,Midlands,Midlands,Tin,0.01,5,1,2
0009602151,2,53,06,B,F,North,N West,Silver,3052.66,7,0,0
0009602925,11,49,44,E,M,South East,London,Tin,0.01,4,0,0
0009603220,12,66,07,B,F,South East,London,Tin,0.01,31,0,0
0009604634,4,78,25,C,M,North,Yorkshire,Silver,3000,5,0,0
0009606971,5,60,05,B,F,North,N West,Tin,0.01,5,0,0
0009607730,6,68,24,C,M,South East,S & S East,Silver,1600,9,0,0
0009608788,9,48,47,F,M,Midlands,East,Silver,420,4,0,0
0009608915,8,55,15,B,F,North,N East,Silver,2000,6,0,0
0009609903,7,66,19,C,M,South West,S West,Gold,20000,4,0,0
0009609989,7,69,16,C,F,Midlands,East,Gold,13025,4,0,0
0009610847,9,50,19,C,F,South East,S & S East,Platinum,25000,13,0,0
0009614613,8,51,27,D,M,South West,S West,Tin,0.01,5,0,0
0009615083,12,52,12,B,F,South East,London,Silver,4000,5,0,0
0009617078,6,31,22,C,M,North,Yorkshire,Tin,0.01,5,0,0
0009618562,9,,50,F,F,Midlands,East,Tin,0.01,5,1,1
0009621091,5,44,04,A,F,South East,S & S East,Tin,0.01,8,0,0
0009624422,8,52,52,F,F,South East,London,Tin,0.01,8,1,1
0009624562,6,64,22,C,F,Midlands,Midlands,Gold,12315,29,0,0
0009626786,8,54,28,D,F,South East,London,Silver,300.01,9,1,1
0009627375,7,59,06,B,F,Midlands,East,Tin,0.01,5,0,0
0009627812,,,52,F,F,North,N West,Silver,3000,2,1,1
0009628126,17,55,10,B,M,North,N West,Silver,3000,2,1,2
0009629335,10,68,49,F,,Midlands,Midlands,Silver,1250,13,0,0
0009629963,11,29,43,E,F,Scottish,N Scot,Tin,0.01,5,1,1
0009630546,6,73,32,D,F,South East,London,Silver,3026.68,7,0,0
0009631445,23,33,32,D,F,,,Gold,6000,1,1,3
0009632247,6,59,08,B,,North,N West,Silver,3000,3,0,0
0009634630,10,58,08,B,F,Midlands,Midlands,Gold,6000,1,1,1
0009634770,,72,44,E,M,North,Yorkshire,Tin,0.01,10,0,0
0009636129,14,58,37,E,F,Midlands,Midlands,Tin,0.01,4,1,2
0009636773,9,78,21,C,F,South East,London,Gold,18000,12,0,0
0009637419,11,52,31,D,M,South East,London,Gold,6000,15,0,0
0009638083,5,33,05,B,F,South East,S & S East,Tin,0.01,4,1,1
0009639713,6,27,42,E,U,Scottish,C Scotland,Silver,840,6,0,0
0009639810,,42,28,D,M,Midlands,Midlands,Silver,0.02,5,0,0
0009640002,6,68,44,E,F,South West,S West,Silver,0.02,9,1,1
0009640363,5,66,03,A,F,Midlands,Midlands,Gold,6000,2,1,1
0009641688,6,49,38,E,M,,,Tin,0.01,5,0,0
0009643095,10,60,08,B,F,North,Yorkshire,Silver,1000,5,0,0
0009644369,9,49,03,A,,South East,London,Silver,2000,9,0,0
0009645012,4,45,03,A,,South East,London,Tin,0.01,8,0,0
0009646531,8,54,52,F,F,South East,S & S East,Tin,0.01,5,0,0
0009646655,3,45,52,F,F,,,Tin,0.01,5,0,0
0009646825,9,51,44,E,F,Midlands,Midlands,Gold,6000,1,0,0
0009648127,9,45,19,C,F,South East,S & S East,Silver,50,2,0,0
0009649115,4,41,51,F,M,North,Yorkshire,Tin,0.01,5,0,0
0009650024,5,75,27,D,F,North,N East,Silver,1100,4,0,0
0009651144,9,47,51,F,M,South East,London,Tin,0.01,8,0,0
0009651357,9,60,52,F,F,South East,S & S East,Silver,1560.22,8,0,0
0009651845,7,,17,C,M,Midlands,East,Gold,6053.35,7,0,0
0009653716,12,54,10,B,M,Scottish,N Scot,Gold,20000,6,0,0
0009656774,16,57,22,C,M,Midlands,East,Silver,1000,4,0,0
0009658718,7,62,38,E,F,Midlands,Midlands,Platinum,25457.45,7,0,0
0009658831,7,74,52,F,U,Midlands,Midlands,Silver,5000,2,0,0
0009661352,6,52,37,E,F,South East,London,Gold,12000,8,0,0
0009662448,4,54,29,D,F,South East,London,Tin,0.01,4,0,0
0009663215,10,54,52,F,M,North,Yorkshire,Tin,0.01,8,0,0
0009664378,8,31,52,F,F,North,N West,Silver,116.85,10,0,0
0009664564,8,53,23,C,F,South East,S & S East,Tin,0.01,8,0,0
0009665595,10,64,49,F,F,Midlands,Wales & West,Silver,3000,7,0,0
0009665889,6,50,12,B,F,Midlands,Midlands,Platinum,34895.94,9,0,0
0009668039,8,48,49,F,U,Midlands,East,Tin,0.01,8,0,0
0009668721,11,68,24,C,F,South East,London,Platinum,21053.35,29,0,0
0009670904,,57,44,E,F,South East,London,Silver,500,8,0,0
0009671625,3,40,22,C,F,South East,London,Silver,1000,1,0,0
0009672176,14,36,50,F,M,Midlands,East,Tin,0.01,11,1,1
0009672710,5,77,04,A,F,South East,London,Gold,11999,6,0,0
0009673202,7,73,33,D,F,South East,S & S East,Gold,7535.1,8,0,0
0009673687,11,43,45,E,F,South West,S West,Platinum,23042.91,8,1,1
0009673865,9,72,37,E,F,North,Yorkshire,Silver,1680,11,0,0
0009674039,7,71,03,A,,South East,London,Platinum,65703.3,12,0,0
0009674454,12,51,22,C,M,South East,London,Tin,0.01,6,0,0
0009674837,8,49,41,E,F,Midlands,East,Tin,0.01,7,0,0
0009675507,8,76,52,F,M,Midlands,East,Tin,0.01,8,0,0
0009675795,9,33,15,B,F,Midlands,Midlands,Gold,12000,2,1,1
0009677828,6,55,04,A,,South East,London,Gold,6000,5,0,0
0009678956,6,71,38,E,,Midlands,Midlands,Tin,0.01,8,0,0
0009679448,8,71,51,F,U,South East,London,Silver,3000,3,0,0
0009680071,12,45,52,F,,North,N West,Gold,6000,4,0,0
0009680500,7,42,35,D,,Scottish,Border,Gold,6000,3,0,0
0009681035,9,64,09,B,F,South East,S & S East,Gold,9000.01,8,0,0
0009681744,5,51,24,C,M,South East,S & S East,Tin,0.01,8,0,0
0009683135,15,55,16,C,F,South East,S & S East,Gold,6000,2,1,1
