TITLE,CHILDREN,PERS_H,AGE,TMADD,TMJOB1,TEL,NMBLOAN,FINLOAN,INCOME,EC_CARD,STATUS,BUREAU,LOCATION,LOANS,REGN,DIV,CASH,PRODUCT,RESID,NAT,PROF,CAR,CARDS,GB,_freq_
R,1,3,26,0.00,15.00,2.00,0.00,0.00,2400.00,0.00,V,3.00,1.00,0,0,0.00,2500.00,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards,1,1
H,0,2,52,108.00,120.00,2.00,0.00,1.00,3500.00,0.00,V,1.00,1.00,1,8,1.00,1100.00,"Dept. Store,Mail",Lease,Turkish,Others,Car,no credit cards,0,30
H,0,1,50,24.00,54.00,2.00,0.00,1.00,2300.00,0.00,G,1.00,1.00,1,3,1.00,3000.00,"Dept. Store,Mail",,Other European,Others,Car,no credit cards,1,1
R,1,2,49,192.00,54.00,2.00,0.00,0.00,2000.00,0.00,W,3.00,1.00,0,2,1.00,1300.00,"Radio, TV, Hifi",Lease,Turkish,Pensioner,Without Vehicle,no credit cards,1,1
H,3,5,32,36.00,33.00,2.00,0.00,1.00,3200.00,0.00,V,1.00,1.00,2,4,1.00,1200.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,0,30
H,0,2,31,54.00,24.00,2.00,0.00,0.00,2000.00,0.00,V,3.00,1.00,0,2,1.00,1100.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,0,30
R,0,1,29,96.00,120.00,2.00,2.00,0.00,2200.00,0.00,U,3.00,1.00,0,5,1.00,5000.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,0,30
R,0,2,62,9.00,9.00,2.00,0.00,0.00,1500.00,0.00,V,3.00,1.00,0,5,1.00,3000.00,"Radio, TV, Hifi",Lease,Turkish,Pensioner,Without Vehicle,no credit cards,1,1
H,2,4,38,216.00,240.00,2.00,0.00,1.00,5000.00,0.00,V,1.00,1.00,2,4,1.00,3000.00,"Radio, TV, Hifi",,German,Chemical Industr,Car,no credit cards,0,30
H,0,1,36,0.00,72.00,2.00,0.00,1.00,2600.00,1.00,U,1.00,1.00,3,7,1.00,9000.00,"Furniture,Carpet",Lease,German,Others,Car,Cheque card,0,30
H,1,3,30,54.00,42.00,2.00,0.00,0.00,2500.00,0.00,V,3.00,1.00,0,5,1.00,3000.00,"Radio, TV, Hifi",Lease,Others,Others,Without Vehicle,no credit cards,1,1
H,1,2,35,312.00,54.00,2.00,0.00,0.00,2800.00,0.00,G,1.00,1.00,1,4,1.00,2500.00,"Radio, TV, Hifi",,German,Others,Car,no credit cards,0,30
H,4,6,35,120.00,168.00,2.00,0.00,1.00,5000.00,0.00,V,1.00,1.00,1,5,1.00,5000.00,"Furniture,Carpet",Owner,German,Others,Car,no credit cards,0,30
H,1,3,34,42.00,108.00,2.00,0.00,1.00,4000.00,0.00,V,1.00,1.00,3,3,1.00,1400.00,"Radio, TV, Hifi",,German,"Food,Building,Ca",Car,no credit cards,0,30
H,2,4,31,54.00,120.00,2.00,0.00,1.00,0.00,0.00,V,1.00,1.00,1,4,1.00,2500.00,"Radio, TV, Hifi",Lease,Turkish,Others,Car,Mastercard/Euroc,1,1
R,0,1,23,3.00,12.00,2.00,0.00,1.00,0.00,1.00,U,1.00,1.00,1,2,1.00,1000.00,"Furniture,Carpet",Lease,German,Others,Car,Cheque card,1,1
H,2,4,40,192.00,192.00,2.00,0.00,1.00,3000.00,0.00,V,1.00,1.00,2,4,1.00,1700.00,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Car,no credit cards,1,1
R,0,2,31,168.00,3.00,2.00,0.00,0.00,1500.00,0.00,V,1.00,1.00,1,6,1.00,2000.00,"Radio, TV, Hifi",Owner,German,Others,Car,no credit cards,1,1
H,2,4,35,0.00,108.00,1.00,0.00,1.00,2800.00,0.00,V,1.00,1.00,1,3,1.00,1500.00,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards,1,1
H,0,1,32,12.00,12.00,2.00,0.00,1.00,2400.00,0.00,T,3.00,1.00,0,8,1.00,3000.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,1,1
R,0,1,23,36.00,45.00,2.00,0.00,1.00,1500.00,0.00,U,1.00,1.00,1,4,1.00,900.00,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards,1,1
R,0,2,45,9.00,24.00,2.00,0.00,1.00,3500.00,0.00,V,3.00,1.00,0,6,1.00,2500.00,"Furniture,Carpet",Lease,German,Others,Car,Mastercard/Euroc,0,30
H,0,1,40,48.00,24.00,2.00,0.00,0.00,1600.00,0.00,U,3.00,1.00,0,5,1.00,10000.00,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards,1,1
H,1,2,34,336.00,96.00,2.00,0.00,1.00,4000.00,0.00,U,1.00,1.00,0,3,1.00,10000.00,"Furniture,Carpet",Owner,German,Self-employed pe,Car,no credit cards,1,1
H,2,4,30,120.00,168.00,2.00,0.00,1.00,3000.00,0.00,V,3.00,1.00,0,4,1.00,2000.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,0,30
H,0,2,29,30.00,30.00,2.00,0.00,0.00,2500.00,0.00,V,1.00,1.00,1,4,1.00,600.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,1,1
H,0,1,27,108.00,24.00,1.00,0.00,1.00,3000.00,0.00,U,1.00,1.00,1,4,1.00,1000.00,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Car,no credit cards,1,1
R,0,1,27,72.00,45.00,2.00,1.00,1.00,0.00,0.00,W,3.00,1.00,0,3,1.00,3000.00,"Furniture,Carpet",Lease,German,Others,Car,Mastercard/Euroc,0,30
H,0,1,25,15.00,24.00,2.00,0.00,1.00,2400.00,0.00,U,1.00,1.00,2,0,0.00,1200.00,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,1,1
H,0,1,25,12.00,84.00,2.00,0.00,1.00,1800.00,1.00,U,3.00,1.00,0,2,1.00,1000.00,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Car,Cheque card,0,30
R,1,2,45,120.00,168.00,2.00,0.00,1.00,3200.00,0.00,U,3.00,1.00,0,0,0.00,800.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,0,30
H,2,4,36,36.00,24.00,2.00,0.00,0.00,0.00,1.00,V,1.00,1.00,2,5,1.00,2000.00,"Dept. Store,Mail",Lease,German,Others,Car,Cheque card,0,30
H,0,1,33,84.00,192.00,2.00,0.00,1.00,0.00,1.00,U,3.00,1.00,0,3,1.00,600.00,Leisure,Lease,German,"Civil Service, M",Car,Cheque card,0,30
R,0,1,29,168.00,144.00,2.00,0.00,1.00,1800.00,0.00,U,1.00,1.00,0,7,1.00,4000.00,"Dept. Store,Mail",Lease,Yugoslav,Others,Car,no credit cards,0,30
R,0,2,27,6.00,30.00,2.00,0.00,0.00,1600.00,0.00,V,3.00,1.00,0,5,1.00,1400.00,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,1,1
H,2,4,25,60.00,9.00,2.00,0.00,1.00,3000.00,0.00,V,1.00,1.00,3,7,1.00,1100.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,1,1
H,1,3,24,15.00,96.00,2.00,0.00,1.00,4000.00,0.00,V,1.00,1.00,1,4,1.00,700.00,"Radio, TV, Hifi",,German,Others,Car,no credit cards,1,1
H,0,1,23,168.00,45.00,1.00,0.00,0.00,1700.00,0.00,U,3.00,1.00,0,2,1.00,4000.00,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards,1,1
R,2,4,39,120.00,192.00,2.00,0.00,0.00,2200.00,0.00,V,3.00,1.00,0,3,1.00,2000.00,"Radio, TV, Hifi",,Greek,Others,Car,no credit cards,0,30
R,2,4,39,60.00,36.00,1.00,0.00,0.00,0.00,1.00,V,1.00,1.00,2,0,0.00,2500.00,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card,1,1
R,0,1,27,3.00,36.00,2.00,0.00,0.00,1500.00,0.00,U,1.00,1.00,1,3,1.00,5000.00,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards,0,30
H,0,2,26,9.00,33.00,2.00,0.00,1.00,0.00,1.00,V,3.00,1.00,0,7,1.00,1500.00,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card,0,30
H,1,3,49,168.00,192.00,2.00,0.00,1.00,3500.00,0.00,V,1.00,1.00,1,5,1.00,3000.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,0,30
H,0,1,33,3.00,9.00,2.00,0.00,1.00,2000.00,0.00,U,1.00,1.00,0,4,1.00,1000.00,"Radio, TV, Hifi",Lease,Others,Others,Car,no credit cards,1,1
H,0,1,29,3.00,54.00,1.00,0.00,0.00,3100.00,0.00,U,1.00,1.00,2,2,1.00,15000.00,Cars,Lease,German,"Food,Building,Ca",Car,no credit cards,1,1
H,0,2,26,15.00,84.00,2.00,2.00,0.00,0.00,1.00,V,3.00,1.00,0,7,1.00,1800.00,"Radio, TV, Hifi",Lease,Turkish,Others,Car,Cheque card,1,1
H,2,4,25,9.00,9.00,2.00,0.00,1.00,2700.00,0.00,V,1.00,1.00,1,5,1.00,3000.00,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards,0,30
R,0,2,49,66.00,42.00,1.00,0.00,0.00,1500.00,0.00,V,3.00,1.00,0,3,1.00,1200.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,1,1
R,4,5,44,108.00,12.00,2.00,0.00,0.00,1000.00,0.00,G,1.00,1.00,0,3,1.00,500.00,"Radio, TV, Hifi",Lease,Turkish,"Food,Building,Ca",Car,no credit cards,1,1
H,3,5,32,168.00,6.00,2.00,0.00,1.00,3200.00,1.00,V,2.00,1.00,1,2,1.00,1200.00,"Radio, TV, Hifi",Lease,Turkish,Others,Car,Cheque card,1,1
R,0,1,30,30.00,18.00,2.00,0.00,0.00,2100.00,0.00,U,1.00,1.00,2,3,1.00,2500.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,1,1
H,0,1,27,18.00,15.00,1.00,0.00,0.00,2000.00,0.00,U,3.00,1.00,0,9,1.00,1300.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,1,1
H,1,3,24,24.00,6.00,2.00,0.00,0.00,2000.00,0.00,V,3.00,1.00,0,4,1.00,2500.00,"Radio, TV, Hifi",,Turkish,Others,Car,no credit cards,1,1
H,4,6,64,999.00,48.00,2.00,0.00,0.00,3400.00,0.00,V,3.00,1.00,0,4,1.00,1400.00,"Radio, TV, Hifi",Lease,German,Pensioner,Car,no credit cards,0,30
H,1,3,56,168.00,144.00,2.00,0.00,1.00,3300.00,0.00,V,1.00,1.00,1,7,1.00,2500.00,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards,1,1
R,0,1,47,192.00,42.00,2.00,0.00,1.00,2200.00,0.00,U,1.00,1.00,1,0,0.00,7000.00,"Radio, TV, Hifi",Owner,German,Others,Without Vehicle,no credit cards,1,1
H,1,3,37,96.00,216.00,2.00,0.00,1.00,4000.00,0.00,V,1.00,1.00,1,4,1.00,900.00,"Dept. Store,Mail",,German,"Food,Building,Ca",Car,no credit cards,0,30
H,3,5,37,60.00,48.00,2.00,0.00,1.00,3400.00,0.00,V,3.00,1.00,0,7,1.00,1000.00,"Radio, TV, Hifi",Lease,Italian,Others,Car,no credit cards,0,30
H,2,4,33,84.00,9.00,2.00,0.00,1.00,0.00,1.00,V,1.00,1.00,1,2,1.00,3000.00,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card,0,30
H,0,1,28,0.00,9.00,2.00,0.00,1.00,2400.00,0.00,U,1.00,1.00,1,4,1.00,900.00,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards,1,1
H,0,1,25,48.00,33.00,2.00,0.00,0.00,2000.00,0.00,U,1.00,1.00,1,4,1.00,1000.00,"Radio, TV, Hifi",,German,Others,Car,no credit cards,0,30
R,1,2,35,96.00,21.00,2.00,0.00,0.00,2500.00,0.00,G,1.00,1.00,1,4,1.00,1700.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,1,1
H,2,4,34,30.00,84.00,2.00,0.00,0.00,2500.00,0.00,V,3.00,1.00,0,4,1.00,1700.00,"Dept. Store,Mail",,German,Others,Car,no credit cards,0,30
R,1,2,25,18.00,30.00,1.00,0.00,0.00,2400.00,0.00,G,1.00,1.00,2,4,1.00,1900.00,"Dept. Store,Mail",Lease,German,"Food,Building,Ca",Without Vehicle,no credit cards,1,1
R,4,6,42,72.00,60.00,2.00,0.00,0.00,2500.00,0.00,V,3.00,1.00,0,4,1.00,4000.00,"Furniture,Carpet",Lease,Yugoslav,"Food,Building,Ca",Car,no credit cards,0,30
H,2,3,24,12.00,24.00,2.00,0.00,0.00,2200.00,0.00,U,1.00,1.00,1,6,1.00,1500.00,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Car,no credit cards,0,30
H,2,4,39,96.00,96.00,2.00,0.00,0.00,3200.00,0.00,V,1.00,1.00,0,3,1.00,10000.00,"Furniture,Carpet",Lease,German,Self-employed pe,Car,no credit cards,0,30
H,2,4,33,0.00,42.00,2.00,0.00,1.00,4000.00,0.00,V,1.00,1.00,2,7,1.00,600.00,Cars,Lease,German,Others,Car,no credit cards,1,1
H,0,1,32,12.00,42.00,2.00,0.00,0.00,2400.00,0.00,U,1.00,1.00,1,3,1.00,8000.00,"Furniture,Carpet",Owner,German,Others,Car,no credit cards,0,30
R,0,1,28,24.00,0.00,1.00,0.00,0.00,1800.00,1.00,U,3.00,1.00,0,5,1.00,600.00,"Dept. Store,Mail",,German,Others,Car,Cheque card,1,1
R,1,3,42,192.00,96.00,2.00,0.00,0.00,0.00,1.00,V,1.00,1.00,1,3,1.00,2000.00,"Radio, TV, Hifi",,German,"Food,Building,Ca",Car,Cheque card,0,30
H,0,2,32,84.00,15.00,2.00,0.00,1.00,2100.00,0.00,V,1.00,1.00,0,4,1.00,1400.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,1,1
H,0,2,65,999.00,6.00,2.00,0.00,1.00,1900.00,0.00,V,3.00,1.00,0,0,0.00,4000.00,"Furniture,Carpet",Lease,German,Pensioner,Without Vehicle,no credit cards,0,30
H,0,2,56,48.00,36.00,2.00,0.00,0.00,1600.00,0.00,V,1.00,1.00,0,5,1.00,1800.00,"Radio, TV, Hifi",Lease,German,Pensioner,Car,no credit cards,0,30
H,2,4,44,192.00,288.00,2.00,0.00,0.00,2900.00,0.00,V,3.00,1.00,0,5,1.00,900.00,Cars,Lease,German,Others,Car,no credit cards,0,30
R,0,2,44,108.00,108.00,2.00,0.00,0.00,1900.00,0.00,V,3.00,1.00,0,4,1.00,1100.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,1,1
H,1,3,42,108.00,120.00,2.00,0.00,1.00,3400.00,0.00,V,3.00,1.00,0,4,1.00,7000.00,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards,1,1
R,2,4,31,66.00,144.00,2.00,0.00,0.00,2500.00,0.00,V,1.00,1.00,0,4,1.00,1700.00,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Car,no credit cards,0,30
H,0,1,29,66.00,39.00,2.00,0.00,1.00,2000.00,0.00,U,1.00,1.00,1,4,1.00,2000.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,0,30
H,0,2,27,15.00,27.00,1.00,0.00,0.00,2200.00,0.00,V,1.00,1.00,2,2,1.00,600.00,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards,1,1
H,0,1,26,24.00,27.00,1.00,0.00,0.00,3000.00,0.00,U,1.00,1.00,2,2,1.00,1700.00,"Furniture,Carpet",Lease,German,Self-employed pe,Without Vehicle,no credit cards,1,1
H,1,3,24,12.00,9.00,2.00,0.00,0.00,1800.00,0.00,V,3.00,1.00,0,8,1.00,500.00,"Radio, TV, Hifi",Lease,Other European,Others,Without Vehicle,no credit cards,0,30
R,1,2,45,24.00,6.00,2.00,0.00,1.00,2200.00,0.00,G,1.00,1.00,1,3,1.00,1000.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,0,30
R,1,2,38,21.00,24.00,2.00,0.00,0.00,2300.00,0.00,G,3.00,1.00,0,3,1.00,900.00,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards,0,30
H,0,1,27,216.00,6.00,2.00,0.00,0.00,0.00,1.00,U,1.00,1.00,3,3,1.00,2500.00,"Dept. Store,Mail",,German,Others,Car,Cheque card,1,1
H,1,3,36,9.00,18.00,2.00,0.00,0.00,2700.00,0.00,V,1.00,1.00,3,9,1.00,15000.00,Cars,Lease,German,"Food,Building,Ca",Car,no credit cards,0,30
H,0,1,24,312.00,30.00,2.00,0.00,1.00,2200.00,0.00,U,1.00,1.00,1,4,1.00,1300.00,"Radio, TV, Hifi",Lease,German,Military Service,Car,no credit cards,1,1
H,0,1,24,12.00,21.00,2.00,0.00,0.00,2200.00,0.00,U,3.00,1.00,0,3,1.00,1700.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,1,1
R,0,1,50,36.00,60.00,2.00,0.00,1.00,0.00,1.00,G,1.00,1.00,1,3,1.00,700.00,"Dept. Store,Mail",Lease,German,Others,Car,Cheque card,0,30
R,2,4,32,120.00,66.00,2.00,0.00,1.00,1500.00,0.00,V,3.00,1.00,0,6,1.00,1400.00,"Radio, TV, Hifi",Lease,Turkish,Others,Without Vehicle,no credit cards,0,30
H,1,3,38,12.00,96.00,2.00,0.00,0.00,10000.00,1.00,V,1.00,1.00,2,5,1.00,800.00,"Radio, TV, Hifi",Lease,German,"Sea Vojage, Gast",Car,Cheque card,0,30
R,0,1,57,168.00,96.00,2.00,0.00,1.00,2600.00,0.00,W,1.00,1.00,1,3,1.00,3000.00,"Furniture,Carpet",Lease,German,Pensioner,Car,no credit cards,1,1
H,1,3,45,168.00,18.00,2.00,0.00,0.00,0.00,1.00,V,1.00,1.00,1,2,1.00,2000.00,"Radio, TV, Hifi",,German,Others,Car,Cheque card,0,30
R,3,5,38,144.00,144.00,2.00,0.00,0.00,2100.00,0.00,V,1.00,1.00,0,3,1.00,4000.00,"Furniture,Carpet",Lease,Turkish,"Civil Service, M",Without Vehicle,no credit cards,0,30
H,3,5,34,48.00,60.00,2.00,0.00,1.00,0.00,1.00,V,1.00,1.00,1,7,1.00,700.00,"Dept. Store,Mail",Lease,German,"Food,Building,Ca",Car,Cheque card,0,30
H,1,2,30,18.00,18.00,2.00,0.00,0.00,0.00,0.00,U,1.00,1.00,2,3,1.00,1100.00,"Radio, TV, Hifi",,German,Others,Without Vehicle,Mastercard/Euroc,0,30
H,0,1,26,312.00,108.00,2.00,0.00,0.00,2000.00,0.00,U,1.00,1.00,0,4,1.00,800.00,Cars,Lease,Turkish,Others,Car,no credit cards,1,1
H,1,2,26,288.00,66.00,2.00,0.00,1.00,2400.00,0.00,U,3.00,1.00,0,3,1.00,800.00,"Dept. Store,Mail",,German,Others,Without Vehicle,no credit cards,0,30
H,2,4,37,30.00,240.00,2.00,0.00,1.00,0.00,0.00,V,3.00,1.00,0,8,1.00,4000.00,"Furniture,Carpet",Lease,German,Others,Car,Mastercard/Euroc,0,30
R,1,3,30,18.00,168.00,2.00,0.00,1.00,1000.00,0.00,V,3.00,1.00,0,4,1.00,1800.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,0,30
R,0,1,27,108.00,6.00,2.00,0.00,1.00,2500.00,0.00,U,1.00,1.00,2,0,0.00,500.00,"Radio, TV, Hifi",,German,"Food,Building,Ca",Car,VISA Others,1,1
R,0,1,24,36.00,12.00,2.00,0.00,1.00,1900.00,0.00,U,1.00,1.00,2,3,1.00,700.00,"Furniture,Carpet",Lease,German,"Food,Building,Ca",Car,no credit cards,1,1
H,0,2,23,30.00,6.00,2.00,0.00,1.00,2500.00,0.00,V,1.00,1.00,1,4,1.00,1200.00,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards,1,1
H,0,2,55,96.00,168.00,2.00,0.00,1.00,2800.00,0.00,V,1.00,1.00,4,3,1.00,15000.00,Cars,Lease,German,Others,Car,no credit cards,1,1
H,0,1,48,168.00,288.00,2.00,0.00,1.00,5000.00,1.00,U,3.00,1.00,0,5,1.00,1600.00,"Furniture,Carpet",,Turkish,"Civil Service, M",Car,Cheque card,0,30
R,1,3,32,30.00,24.00,1.00,0.00,0.00,3000.00,0.00,V,1.00,1.00,2,5,1.00,1800.00,"Furniture,Carpet",,German,Others,Car,no credit cards,1,1
H,2,4,27,60.00,96.00,2.00,0.00,1.00,2800.00,0.00,V,1.00,1.00,1,7,1.00,4000.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,1,1
H,0,1,26,3.00,9.00,2.00,0.00,1.00,0.00,1.00,U,1.00,1.00,1,9,1.00,900.00,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card,0,30
H,0,2,55,144.00,240.00,2.00,0.00,0.00,0.00,1.00,V,3.00,1.00,0,6,1.00,3000.00,"Radio, TV, Hifi",Lease,German,Pensioner,Car,Cheque card,0,30
H,0,1,31,144.00,54.00,2.00,2.00,1.00,0.00,1.00,U,1.00,1.00,3,4,1.00,2500.00,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card,1,1
R,1,3,29,9.00,108.00,2.00,0.00,0.00,2700.00,0.00,V,1.00,1.00,1,4,1.00,1200.00,"Dept. Store,Mail",Lease,German,"Civil Service, M",Car,no credit cards,0,30
R,0,1,25,9.00,9.00,2.00,0.00,1.00,0.00,0.00,U,1.00,1.00,1,4,1.00,4000.00,"Furniture,Carpet",Lease,German,Others,Without Vehicle,Mastercard/Euroc,1,1
R,0,1,65,216.00,54.00,2.00,0.00,1.00,2300.00,0.00,W,1.00,1.00,1,4,1.00,1000.00,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,0,30
H,0,2,53,72.00,45.00,2.00,0.00,0.00,0.00,1.00,V,3.00,1.00,0,0,0.00,1600.00,"Furniture,Carpet",Lease,German,Others,Without Vehicle,Cheque card,0,30
R,1,3,40,9.00,6.00,2.00,0.00,0.00,0.00,0.00,V,3.00,1.00,0,5,1.00,1200.00,"Furniture,Carpet",Lease,German,Others,Car,Mastercard/Euroc,0,30
R,3,4,38,24.00,18.00,2.00,0.00,1.00,2400.00,0.00,T,1.00,1.00,1,4,1.00,10000.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,0,30
H,0,1,32,12.00,144.00,2.00,0.00,1.00,2000.00,0.00,U,1.00,1.00,1,6,1.00,600.00,Cars,Lease,German,Others,Car,no credit cards,1,1
R,0,2,29,84.00,9.00,2.00,0.00,0.00,1800.00,0.00,V,3.00,1.00,0,2,1.00,1000.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,0,30
H,0,1,25,288.00,60.00,2.00,0.00,1.00,3000.00,0.00,U,1.00,1.00,1,5,1.00,1400.00,"Radio, TV, Hifi",Lease,German,"Sea Vojage, Gast",Car,no credit cards,0,30
R,0,1,67,144.00,108.00,2.00,0.00,1.00,2200.00,0.00,G,3.00,1.00,0,5,1.00,5000.00,"Furniture,Carpet",Lease,German,Pensioner,Without Vehicle,no credit cards,0,30
H,1,3,48,216.00,999.00,2.00,0.00,1.00,0.00,1.00,V,1.00,1.00,1,3,1.00,1800.00,"Radio, TV, Hifi",,German,"Food,Building,Ca",Car,Cheque card,1,1
H,0,1,24,288.00,54.00,2.00,0.00,0.00,2000.00,0.00,U,1.00,1.00,1,9,1.00,6000.00,Cars,Lease,German,Others,Car,no credit cards,0,30
H,1,3,23,21.00,21.00,2.00,0.00,1.00,2500.00,0.00,V,1.00,1.00,2,4,1.00,2500.00,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,0,30
R,1,3,38,3.00,108.00,1.00,0.00,1.00,0.00,1.00,V,3.00,1.00,0,5,1.00,1300.00,"Furniture,Carpet",Lease,German,"Food,Building,Ca",Without Vehicle,Cheque card,0,30
H,0,1,25,30.00,15.00,2.00,0.00,0.00,2200.00,1.00,U,1.00,1.00,1,3,1.00,1100.00,"Dept. Store,Mail",,German,Others,Car,Cheque card,1,1
H,0,1,24,288.00,45.00,2.00,0.00,0.00,2200.00,0.00,U,3.00,1.00,0,5,1.00,3000.00,"Dept. Store,Mail",,German,Others,Without Vehicle,no credit cards,1,1
R,0,1,47,84.00,999.00,1.00,0.00,0.00,1500.00,0.00,U,3.00,1.00,0,4,1.00,800.00,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,1,1
H,1,3,39,3.00,6.00,2.00,0.00,1.00,3100.00,0.00,V,1.00,1.00,4,4,1.00,3000.00,Cars,Lease,German,Others,Car,no credit cards,0,30
H,2,4,33,999.00,192.00,2.00,0.00,0.00,2500.00,1.00,V,1.00,1.00,0,9,1.00,1700.00,"Radio, TV, Hifi",Owner,German,Others,Car,Cheque card,0,30
R,0,2,26,9.00,9.00,2.00,0.00,0.00,2000.00,0.00,V,1.00,1.00,1,6,1.00,3000.00,Leisure,Lease,German,Others,Car,no credit cards,1,1
H,0,1,24,24.00,27.00,1.00,0.00,0.00,1800.00,0.00,U,3.00,1.00,0,4,1.00,1600.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,1,1
R,2,3,66,36.00,240.00,2.00,0.00,0.00,1700.00,0.00,W,3.00,1.00,0,3,1.00,1500.00,"Radio, TV, Hifi",,German,Pensioner,Car,no credit cards,1,1
H,2,4,43,24.00,9.00,2.00,0.00,0.00,2000.00,0.00,V,3.00,1.00,0,4,1.00,3000.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,0,30
H,3,5,30,6.00,54.00,1.00,0.00,1.00,2600.00,0.00,V,3.00,1.00,0,4,1.00,4000.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,0,30
H,0,2,71,336.00,108.00,2.00,0.00,1.00,1900.00,0.00,V,1.00,1.00,1,4,1.00,2500.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,0,30
R,0,2,55,15.00,45.00,2.00,0.00,1.00,2200.00,0.00,V,1.00,1.00,2,8,1.00,1700.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,0,30
H,2,4,39,24.00,84.00,1.00,0.00,0.00,3000.00,0.00,V,1.00,1.00,1,2,1.00,5000.00,Cars,Owner,German,"Food,Building,Ca",Car,no credit cards,0,30
H,1,3,27,12.00,54.00,2.00,0.00,0.00,2400.00,0.00,V,3.00,1.00,0,4,1.00,1500.00,Leisure,Lease,German,Others,Without Vehicle,no credit cards,1,1
H,2,4,50,54.00,42.00,1.00,0.00,0.00,2700.00,0.00,V,1.00,1.00,3,7,1.00,2500.00,"Radio, TV, Hifi",Lease,Turkish,Others,Without Vehicle,no credit cards,0,30
H,1,2,43,54.00,3.00,2.00,0.00,1.00,2100.00,0.00,G,1.00,1.00,0,7,1.00,2500.00,"Dept. Store,Mail",Lease,German,Others,Without Vehicle,no credit cards,1,1
R,2,4,29,3.00,108.00,2.00,0.00,0.00,1500.00,0.00,V,1.00,1.00,1,8,1.00,1000.00,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,0,30
R,1,2,41,120.00,192.00,2.00,0.00,0.00,0.00,1.00,W,1.00,1.00,1,6,1.00,1600.00,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card,0,30
H,1,3,37,84.00,66.00,2.00,0.00,0.00,3500.00,1.00,V,3.00,0.00,0,4,1.00,1200.00,"Radio, TV, Hifi",,German,Others,Car,Cheque card,0,30
H,0,2,29,30.00,24.00,2.00,0.00,0.00,1900.00,0.00,V,1.00,1.00,2,4,1.00,7000.00,Cars,Lease,Others,Others,Car and Motor bi,no credit cards,0,30
